Station: Davos-Seehornwald
Rural, > 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
23.03.2024 15:00;71.5;1.2;0.1;1.3;-1.5;1.9;119.2
23.03.2024 16:00;71.2;1.8;0.4;2.5;-0.9;0.0;270.5
23.03.2024 17:00;76.3;1.2;1.2;1.5;-1.1;0.0;155.9
23.03.2024 18:00;78.3;1.3;1.7;1.5;-1.6;0.0;63.6
23.03.2024 19:00;78.6;1.3;2.2;1.4;-2.2;0.0;6.2
23.03.2024 20:00;77.8;1.3;2.3;1.4;-2.6;0.0;-1.0
23.03.2024 21:00;76.0;1.3;1.9;1.3;-3.0;0.0;-0.5
23.03.2024 22:00;73.4;1.5;2.3;1.5;-3.5;0.0;-0.6
23.03.2024 23:00;78.7;0.9;3.0;0.9;-3.8;0.1;-1.0
24.03.2024 00:00;79.3;0.8;0.7;0.9;-4.4;0.0;-0.2
24.03.2024 01:00;76.3;1.4;0.8;1.4;-4.8;0.0;-0.6
24.03.2024 02:00;72.4;1.2;0.8;1.3;-5.1;0.0;-0.8
24.03.2024 03:00;70.4;0.9;0.7;1.0;-5.6;0.0;-1.0
24.03.2024 04:00;67.1;3.5;0.9;3.6;-6.4;0.0;-0.9
24.03.2024 05:00;68.3;3.6;0.7;3.9;-6.6;0.0;-0.2
24.03.2024 06:00;62.6;6.1;1.0;6.4;-6.7;0.0;0.0
24.03.2024 07:00;65.8;4.2;1.0;4.4;-6.4;0.0;10.0
24.03.2024 08:00;67.9;4.6;1.4;5.1;-5.6;0.0;74.2
24.03.2024 09:00;74.1;3.9;1.1;4.6;-4.9;0.1;123.3
24.03.2024 10:00;73.7;4.8;1.3;6.0;-4.2;0.5;178.3
24.03.2024 11:00;76.2;1.1;0.5;1.4;-3.5;0.1;264.8
24.03.2024 12:00;77.1;0.8;0.5;1.0;-3.4;0.0;368.0
24.03.2024 13:00;79.1;0.7;0.5;0.9;-3.1;0.0;348.5
24.03.2024 14:00;82.2;0.7;0.5;0.9;-2.6;0.0;580.3
24.03.2024 15:00;84.2;0.7;0.7;0.8;-2.8;0.0;272.7
24.03.2024 16:00;82.8;0.8;0.6;0.9;-3.0;0.0;189.6
24.03.2024 17:00;81.1;0.8;0.7;0.9;-2.9;0.0;187.9
24.03.2024 18:00;80.0;0.8;0.9;0.9;-3.4;0.0;51.9
24.03.2024 19:00;77.6;0.7;0.7;0.8;-4.1;0.1;8.3
24.03.2024 20:00;77.9;0.6;0.8;0.7;-4.5;0.0;-0.2
24.03.2024 21:00;79.0;0.6;1.0;0.6;-4.4;0.0;-0.4
24.03.2024 22:00;77.9;0.7;1.4;0.8;-4.7;0.0;-0.4
24.03.2024 23:00;74.7;0.7;1.1;0.8;-5.1;0.0;-0.1
25.03.2024 00:00;72.7;0.7;1.2;0.8;-5.4;0.0;-0.6
25.03.2024 01:00;68.7;0.6;1.0;0.6;-5.9;0.0;-0.1
25.03.2024 02:00;66.6;3.2;1.1;3.3;-6.0;0.0;0.0
25.03.2024 03:00;62.3;3.4;1.6;3.5;-6.0;0.0;0.0
25.03.2024 04:00;59.8;7.3;1.5;7.3;-6.0;0.0;0.0
25.03.2024 05:00;62.0;5.7;1.5;5.8;-5.8;0.0;0.0
25.03.2024 06:00;58.1;6.6;1.0;6.8;-6.0;0.0;-0.7
25.03.2024 07:00;66.5;2.5;0.9;2.8;-6.6;0.0;10.1
25.03.2024 08:00;75.1;1.6;0.9;2.0;-6.7;0.0;35.3
25.03.2024 09:00;72.0;3.7;1.0;5.1;-6.1;0.0;192.3
25.03.2024 10:00;73.0;5.1;1.4;7.9;-3.3;0.0;606.3
25.03.2024 11:00;78.4;2.3;1.2;3.7;-1.3;0.0;744.0
25.03.2024 12:00;81.6;1.7;1.0;2.4;0.1;0.0;823.5
25.03.2024 13:00;84.1;1.0;1.2;1.2;1.6;0.0;840.4
25.03.2024 14:00;87.3;1.4;1.4;1.8;2.7;0.0;794.9
25.03.2024 15:00;92.1;0.7;0.9;0.9;3.4;0.0;673.0
25.03.2024 16:00;92.1;0.9;1.3;1.1;4.0;0.0;544.4
25.03.2024 17:00;92.0;0.9;1.6;1.0;3.7;0.0;297.5
25.03.2024 18:00;91.8;1.2;1.9;1.3;2.7;0.0;101.1
25.03.2024 19:00;88.2;2.1;2.1;2.2;1.3;0.0;13.7
25.03.2024 20:00;88.0;2.2;2.8;2.3;0.5;0.0;-1.2
25.03.2024 21:00;88.1;1.5;2.2;1.6;0.0;0.0;-0.9
25.03.2024 22:00;88.2;1.4;2.3;1.5;-0.1;0.0;-0.2
25.03.2024 23:00;87.5;1.9;2.3;1.9;-0.2;0.0;-0.2
26.03.2024 00:00;86.6;2.4;2.2;2.6;-0.1;0.0;-0.4
26.03.2024 01:00;85.6;2.8;2.8;3.3;-0.3;0.0;-0.9
26.03.2024 02:00;86.4;2.1;2.4;2.5;-0.5;0.0;-0.7
26.03.2024 03:00;87.8;1.5;2.4;1.6;-0.5;0.0;-0.4
26.03.2024 04:00;88.0;1.4;2.7;1.4;-0.5;0.0;-0.7
26.03.2024 05:00;87.0;1.4;2.9;1.4;-1.0;0.0;-0.9
26.03.2024 06:00;86.5;1.4;3.4;1.5;-1.0;0.0;-0.4
26.03.2024 07:00;84.7;1.6;3.5;1.7;-1.5;0.0;18.8
26.03.2024 08:00;87.0;1.6;4.6;1.8;-0.6;0.0;93.4
26.03.2024 09:00;87.7;1.8;6.5;2.0;0.8;0.0;196.6
26.03.2024 10:00;84.0;5.2;8.7;7.1;2.0;0.0;372.6
26.03.2024 11:00;89.8;2.8;10.3;3.6;3.8;0.0;480.2
26.03.2024 12:00;90.4;2.1;11.3;2.5;5.2;0.0;687.7
26.03.2024 13:00;91.1;1.6;6.4;1.9;6.5;0.0;775.7
26.03.2024 14:00;90.3;2.1;5.7;2.5;6.3;0.0;325.7
26.03.2024 15:00;91.9;1.3;5.6;1.5;6.0;0.0;297.2
26.03.2024 16:00;89.9;1.3;3.5;1.4;7.0;0.0;586.1
26.03.2024 17:00;88.7;1.1;3.2;1.2;6.7;0.0;319.4
26.03.2024 18:00;87.2;1.7;4.5;1.9;6.1;0.0;160.9
26.03.2024 19:00;83.5;4.0;3.9;4.7;5.0;0.0;12.4
26.03.2024 20:00;86.4;2.1;3.6;2.3;4.7;0.0;-1.2
26.03.2024 21:00;83.8;1.6;2.6;1.7;3.9;0.0;-1.1
26.03.2024 22:00;82.7;1.7;3.2;1.8;3.5;0.0;-0.7
26.03.2024 23:00;75.8;3.9;2.2;4.4;2.7;0.0;-1.0
27.03.2024 00:00;74.8;4.9;2.6;5.1;2.1;0.0;-0.8
27.03.2024 01:00;69.2;5.8;2.6;5.9;1.6;0.0;-0.6
27.03.2024 02:00;69.6;5.5;2.3;5.6;1.7;0.0;-0.5
27.03.2024 03:00;85.9;1.1;3.0;1.2;5.0;0.0;0.0
27.03.2024 04:00;87.3;0.8;2.7;0.8;6.0;0.0;-0.9
27.03.2024 05:00;86.5;0.5;1.6;0.6;5.8;0.0;-0.8
27.03.2024 06:00;85.2;0.8;0.8;0.9;5.6;0.0;-0.8
27.03.2024 07:00;84.6;1.1;0.8;1.2;5.5;0.0;21.2
27.03.2024 08:00;83.5;1.7;0.9;2.0;5.9;0.0;110.0
27.03.2024 09:00;82.0;2.3;0.6;2.9;5.7;0.0;224.7
27.03.2024 10:00;86.2;1.4;1.1;1.7;5.8;0.0;351.3
27.03.2024 11:00;85.8;1.1;0.7;1.3;5.8;0.0;351.6
27.03.2024 12:00;84.8;1.5;0.9;1.7;5.9;0.0;257.8
27.03.2024 13:00;78.3;4.2;0.5;5.9;3.2;0.3;141.4
27.03.2024 14:00;73.3;6.4;0.8;8.0;1.2;0.1;125.0
27.03.2024 15:00;71.7;3.7;0.3;4.3;0.3;1.4;111.8
27.03.2024 16:00;67.8;4.1;0.3;4.6;0.1;1.0;84.1
27.03.2024 17:00;63.9;4.1;0.3;4.4;0.1;1.2;44.5
27.03.2024 18:00;65.1;5.2;0.5;5.5;0.1;0.3;21.6
27.03.2024 19:00;74.2;4.1;0.9;4.2;-0.1;0.0;6.3
27.03.2024 20:00;64.7;3.2;0.5;3.3;-0.3;0.0;-0.4
27.03.2024 21:00;59.8;2.9;0.5;2.9;-0.7;0.0;0.0
27.03.2024 22:00;55.7;3.2;0.7;3.3;-0.9;0.3;-0.4
27.03.2024 23:00;57.6;3.3;0.6;3.3;-1.4;0.0;-2.2
28.03.2024 00:00;60.7;3.2;0.7;3.3;-2.0;0.0;-2.1
28.03.2024 01:00;63.6;2.8;1.3;2.8;-1.9;0.0;-0.9
28.03.2024 02:00;75.3;1.8;2.0;1.8;-2.4;0.0;-1.6
28.03.2024 03:00;82.9;1.2;1.3;1.2;-3.2;0.0;-0.6
28.03.2024 04:00;80.2;1.1;0.9;1.2;-3.3;0.0;-1.0
28.03.2024 05:00;80.9;1.0;0.7;1.1;-3.4;0.0;-0.8
28.03.2024 06:00;83.7;1.1;0.5;1.2;-3.2;0.0;-0.9
28.03.2024 07:00;82.7;1.0;0.4;1.1;-2.7;0.0;33.6
28.03.2024 08:00;77.0;1.8;0.5;2.2;-2.5;0.0;123.3
28.03.2024 09:00;74.0;2.5;0.8;3.0;-1.2;0.0;220.9
28.03.2024 10:00;73.2;1.3;0.8;1.6;0.5;0.0;266.5
28.03.2024 11:00;68.5;4.3;3.2;5.2;0.3;0.0;158.1
28.03.2024 12:00;78.3;1.4;1.3;1.7;-1.0;1.9;115.5
28.03.2024 13:00;76.2;2.1;0.8;2.7;-1.0;0.7;273.9
28.03.2024 14:00;77.8;1.6;0.6;2.1;-0.2;0.1;391.8
28.03.2024 15:00;74.2;2.0;0.7;2.6;0.1;0.0;384.6
28.03.2024 16:00;72.8;1.7;0.7;2.0;-0.3;0.2;175.1
28.03.2024 17:00;77.1;1.6;0.3;1.9;-1.1;0.0;181.6
28.03.2024 18:00;82.3;1.3;0.2;1.5;-1.5;0.0;160.9
28.03.2024 19:00;79.2;1.4;0.2;1.5;-1.7;0.0;16.2
28.03.2024 20:00;68.2;1.6;0.3;1.7;-1.8;0.0;-0.9
28.03.2024 21:00;57.0;7.1;0.9;7.5;-2.0;0.0;-0.9
28.03.2024 22:00;73.5;1.6;1.0;1.7;-2.1;0.0;-0.9
28.03.2024 23:00;78.7;1.7;0.9;1.8;-2.6;0.0;-1.1
29.03.2024 00:00;94.6;0.7;0.9;0.8;-2.5;0.0;-0.6
29.03.2024 01:00;90.9;1.1;1.0;1.2;-2.9;0.0;-0.8
29.03.2024 02:00;84.7;2.4;0.8;2.5;-3.2;0.0;-0.8
29.03.2024 03:00;75.9;1.4;1.0;1.5;-3.2;0.0;-0.6
29.03.2024 04:00;77.1;2.2;1.0;2.2;-1.6;0.0;-0.3
29.03.2024 05:00;80.0;0.8;0.8;0.9;-0.6;0.0;-0.5
29.03.2024 06:00;83.3;0.7;1.0;0.7;0.7;0.0;-0.5
29.03.2024 07:00;85.3;0.9;1.7;1.0;2.3;0.0;19.2
29.03.2024 08:00;81.0;0.8;1.6;0.9;2.6;0.0;91.7
29.03.2024 09:00;76.2;1.4;1.7;1.6;3.2;0.0;143.8
29.03.2024 10:00;73.4;2.4;1.9;3.0;4.6;0.0;220.0
29.03.2024 11:00;72.4;2.2;1.9;2.8;6.4;0.0;258.3
29.03.2024 12:00;79.7;1.2;1.0;1.5;9.2;0.0;376.6
29.03.2024 13:00;82.5;0.6;0.9;0.7;10.1;0.0;389.3
29.03.2024 14:00;83.4;0.6;3.2;0.7;10.4;0.0;443.4
29.03.2024 15:00;82.7;0.6;142.0;0.7;10.9;0.0;470.5
29.03.2024 16:00;82.2;1.2;246.0;1.5;10.8;0.0;360.1
29.03.2024 17:00;80.7;0.9;327.7;1.1;10.4;0.0;275.5
29.03.2024 18:00;79.0;0.6;524.9;0.6;9.8;0.0;106.6
29.03.2024 19:00;79.1;0.6;463.5;0.7;9.1;0.0;14.4
29.03.2024 20:00;79.6;1.1;439.1;1.4;9.1;0.0;-1.2
29.03.2024 21:00;80.4;0.9;375.8;1.1;9.0;0.0;-1.2
29.03.2024 22:00;80.8;0.7;297.6;0.8;8.7;0.0;-1.3
29.03.2024 23:00;81.7;0.5;224.2;0.5;8.4;0.0;-1.5
30.03.2024 00:00;82.7;0.5;150.0;0.5;8.2;0.0;-1.8
30.03.2024 01:00;82.8;1.0;103.0;1.2;8.1;0.0;-1.5
30.03.2024 02:00;82.8;0.7;101.1;0.9;8.4;0.0;-1.8
30.03.2024 03:00;81.2;0.4;121.1;0.5;8.0;0.0;-1.6
30.03.2024 04:00;80.3;0.4;119.2;0.5;7.7;0.0;-1.8
30.03.2024 05:00;79.6;0.6;114.2;0.7;7.3;0.0;-1.9
30.03.2024 06:00;81.1;0.8;120.3;0.9;6.9;0.0;-1.3
30.03.2024 07:00;83.3;0.4;119.1;0.5;7.0;0.0;26.0
30.03.2024 08:00;83.5;0.5;127.1;0.5;7.1;0.0;62.1
30.03.2024 09:00;83.1;0.5;120.9;0.6;7.3;0.0;189.4
30.03.2024 10:00;82.8;0.5;105.2;0.6;7.8;0.0;381.2
30.03.2024 11:00;83.8;0.6;115.7;0.7;9.1;0.0;659.9
30.03.2024 12:00;85.4;0.5;138.0;0.6;10.0;0.0;699.4
30.03.2024 13:00;83.2;0.5;155.2;0.6;9.4;0.0;551.9
30.03.2024 14:00;81.7;0.4;113.7;0.5;8.8;0.0;595.9
30.03.2024 15:00;80.7;0.4;156.8;0.5;8.9;0.0;424.3
30.03.2024 16:00;80.7;0.3;188.4;0.4;8.7;0.0;310.0
30.03.2024 17:00;80.0;0.4;206.7;0.5;9.0;0.0;309.4
30.03.2024 18:00;79.5;1.0;150.2;1.2;7.8;0.0;110.6
30.03.2024 19:00;79.0;1.6;104.9;1.8;7.2;0.0;17.6
30.03.2024 20:00;79.4;1.0;39.4;1.1;6.5;0.0;-1.0
30.03.2024 21:00;79.4;0.7;11.9;0.7;5.2;0.0;-2.6
30.03.2024 22:00;78.4;0.6;9.5;0.7;5.4;0.0;-1.5
30.03.2024 23:00;79.7;0.7;27.2;0.8;5.9;0.0;-3.3
31.03.2024 00:00;77.1;1.4;8.7;1.8;4.3;0.2;-2.5
31.03.2024 01:00;74.5;0.7;3.0;0.8;1.6;4.7;-2.0
31.03.2024 02:00;68.5;0.6;0.2;0.7;0.3;1.3;0.0
31.03.2024 03:00;62.6;0.8;0.3;0.9;0.5;0.1;-0.5
31.03.2024 04:00;54.1;2.8;0.8;3.0;0.2;0.0;-0.4
31.03.2024 05:00;59.6;2.8;1.0;3.2;0.4;0.1;0.0
31.03.2024 06:00;80.2;0.6;2.4;0.7;2.1;0.0;0.2
31.03.2024 07:00;84.4;0.7;3.1;0.7;2.6;0.0;21.2
31.03.2024 08:00;89.9;1.0;5.5;1.2;3.9;0.0;143.5
31.03.2024 09:00;88.3;1.3;6.0;1.7;4.7;0.1;226.6
31.03.2024 10:00;85.0;1.0;2.6;1.2;4.9;0.0;383.3
31.03.2024 11:00;82.7;0.8;1.9;1.0;5.8;0.0;390.8
31.03.2024 12:00;82.2;0.6;0.9;0.8;3.5;0.6;279.6
31.03.2024 13:00;77.0;2.3;0.8;3.3;4.0;0.0;362.8
31.03.2024 14:00;76.8;1.5;0.4;2.1;4.4;0.0;563.4
31.03.2024 15:00;82.4;1.0;0.7;1.3;6.7;0.0;558.7
31.03.2024 16:00;88.1;0.6;2.0;0.7;8.0;0.1;363.4
31.03.2024 17:00;89.4;0.7;2.8;0.8;8.1;0.0;257.0
31.03.2024 18:00;91.7;0.8;2.8;0.9;6.6;0.0;69.2
31.03.2024 19:00;92.3;1.0;1.6;1.2;5.2;0.0;14.5
31.03.2024 20:00;95.1;0.5;3.1;0.5;5.8;0.0;-1.2
31.03.2024 21:00;95.1;0.4;2.3;0.5;6.1;0.0;-1.1
31.03.2024 22:00;93.8;0.7;1.1;0.7;6.2;0.0;-1.4
31.03.2024 23:00;93.0;0.6;0.9;0.7;6.0;0.0;-1.6
01.04.2024 00:00;89.1;0.7;0.7;0.7;5.1;0.0;-1.3
01.04.2024 01:00;87.6;0.5;0.4;0.5;4.8;0.0;-1.6
01.04.2024 02:00;84.2;0.5;0.4;0.5;4.2;0.0;-1.4
01.04.2024 03:00;80.5;1.4;0.3;1.6;4.6;1.1;-1.9
01.04.2024 04:00;76.6;1.4;0.7;1.8;3.8;3.6;-0.5
01.04.2024 05:00;74.8;0.4;0.9;0.5;3.1;6.4;-1.2
01.04.2024 06:00;73.7;0.5;0.8;0.6;3.2;7.8;-1.7
01.04.2024 07:00;74.5;0.5;0.7;0.5;3.4;3.9;0.2
01.04.2024 08:00;77.0;0.4;0.8;0.5;2.9;1.4;22.0
01.04.2024 09:00;76.4;0.9;0.8;1.1;3.4;0.0;108.7
01.04.2024 10:00;71.1;1.2;0.4;1.5;3.1;0.0;198.8
01.04.2024 11:00;76.8;0.8;0.2;1.0;1.9;0.0;386.5
01.04.2024 12:00;86.1;0.7;0.1;0.8;1.2;0.9;185.3
01.04.2024 13:00;91.0;0.5;0.1;0.6;0.9;0.7;421.0
01.04.2024 14:00;91.5;0.5;0.2;0.6;0.5;0.4;182.9
01.04.2024 15:00;87.5;0.5;2.0;0.5;-0.2;2.7;39.5
01.04.2024 16:00;84.2;0.4;0.5;0.5;-0.6;3.0;36.3
01.04.2024 17:00;78.8;1.6;0.1;1.9;-0.5;1.2;54.2
01.04.2024 18:00;80.6;0.9;0.3;1.1;-0.4;0.0;38.1
01.04.2024 19:00;67.5;1.3;0.5;1.4;-0.4;0.0;6.4
01.04.2024 20:00;71.0;0.6;0.3;0.7;-0.6;0.0;-6.2
01.04.2024 21:00;57.2;3.2;1.4;3.2;-0.8;0.0;-6.1
01.04.2024 22:00;55.4;6.6;2.3;6.8;-0.9;0.0;-5.3
01.04.2024 23:00;55.5;3.5;1.8;3.6;-1.0;0.0;-5.3
02.04.2024 00:00;45.2;4.0;1.7;4.0;-1.0;0.0;-6.0
02.04.2024 01:00;45.3;2.8;1.5;2.8;-1.1;0.0;-5.6
02.04.2024 02:00;46.6;3.3;1.2;3.3;-1.2;0.0;-5.8
02.04.2024 03:00;54.8;2.1;0.8;2.2;-1.2;0.0;-5.0
02.04.2024 04:00;59.1;1.7;0.4;1.7;-1.5;0.0;-6.0
02.04.2024 05:00;56.6;1.9;0.8;2.0;-1.6;0.0;-4.4
02.04.2024 06:00;59.4;1.3;0.7;1.3;-1.5;0.0;-3.9
02.04.2024 07:00;59.6;1.0;0.7;1.1;-1.5;0.0;26.6
02.04.2024 08:00;54.6;5.5;0.9;7.1;-1.1;0.0;156.6
02.04.2024 09:00;59.8;4.7;1.3;5.8;-0.8;0.4;103.8
02.04.2024 10:00;67.0;2.5;0.3;3.0;-0.6;1.1;192.0
02.04.2024 11:00;76.0;0.7;0.5;0.8;0.3;0.1;675.1
02.04.2024 12:00;77.2;0.6;0.8;0.7;1.2;0.0;829.1
02.04.2024 13:00;80.3;0.6;0.8;0.7;2.2;0.0;830.0
02.04.2024 14:00;83.3;0.7;0.9;0.9;2.9;0.0;770.7
02.04.2024 15:00;84.4;0.8;0.7;1.0;3.1;0.0;592.0
02.04.2024 16:00;83.4;0.8;0.8;0.9;3.8;0.0;650.5
02.04.2024 17:00;82.1;1.1;1.2;1.4;4.0;0.0;355.9
02.04.2024 18:00;81.6;1.7;1.3;1.9;3.4;0.0;124.4
02.04.2024 19:00;64.5;1.9;1.2;2.0;1.4;0.0;12.0
02.04.2024 20:00;70.3;0.7;0.8;0.8;0.0;0.0;-1.2
02.04.2024 21:00;70.1;1.3;1.2;1.4;-0.8;0.0;-1.2
02.04.2024 22:00;65.7;1.7;0.9;1.8;-1.4;0.0;-1.3
02.04.2024 23:00;70.6;1.5;0.8;1.5;-1.8;0.0;-0.8
03.04.2024 00:00;70.4;0.6;0.5;0.7;-2.2;0.0;-1.0
03.04.2024 01:00;73.6;0.6;0.8;0.7;-2.2;0.0;-0.5
03.04.2024 02:00;83.0;0.7;0.7;0.7;-1.4;0.0;-0.7
03.04.2024 03:00;84.0;1.2;0.8;1.3;-1.3;0.0;-0.7
03.04.2024 04:00;78.3;2.4;0.9;2.8;-1.7;0.0;-0.7
03.04.2024 05:00;78.6;1.5;0.9;1.5;-1.4;0.0;-0.2
03.04.2024 06:00;82.1;0.8;0.9;0.9;-0.7;0.0;0.3
03.04.2024 07:00;64.5;8.0;3.7;8.3;-1.4;0.0;14.9
03.04.2024 08:00;87.7;3.2;3.5;3.4;0.4;0.0;86.3
03.04.2024 09:00;91.5;1.7;1.8;2.1;1.4;0.0;260.9
03.04.2024 10:00;90.7;4.5;3.1;6.1;3.0;0.0;378.0
03.04.2024 11:00;91.7;2.9;3.8;3.6;4.3;0.0;469.5
03.04.2024 12:00;90.9;1.8;1.4;2.2;5.9;0.0;634.9
03.04.2024 13:00;90.0;1.1;0.7;1.3;6.3;0.0;459.2
03.04.2024 14:00;89.2;1.1;1.3;1.3;6.9;0.0;424.2
03.04.2024 15:00;87.2;1.5;1.2;1.8;6.4;0.0;244.8
03.04.2024 16:00;85.6;3.2;1.7;3.7;6.1;0.0;179.9
03.04.2024 17:00;84.8;3.8;1.8;4.4;5.9;0.0;153.4
03.04.2024 18:00;84.1;1.8;0.6;2.0;5.1;0.0;77.9
03.04.2024 19:00;80.1;1.8;0.9;1.9;2.8;0.0;5.9
03.04.2024 20:00;71.3;1.8;1.0;1.8;1.9;0.0;-0.7
03.04.2024 21:00;62.5;5.1;0.9;5.1;1.6;0.0;-0.2
03.04.2024 22:00;61.5;3.5;0.6;3.5;1.4;0.0;-0.1
03.04.2024 23:00;61.3;2.9;0.6;3.0;1.6;0.0;0.0
04.04.2024 00:00;61.9;2.6;0.6;2.7;1.7;0.0;-0.1
04.04.2024 01:00;66.8;1.6;0.4;1.6;2.0;0.0;-0.2
04.04.2024 02:00;64.3;1.6;0.4;1.6;1.8;0.0;-0.7
04.04.2024 03:00;68.4;1.0;0.4;1.0;2.0;0.0;-0.2
04.04.2024 04:00;58.7;3.4;0.4;3.4;1.5;0.0;-0.2
04.04.2024 05:00;55.4;2.7;0.4;2.7;1.3;0.0;-0.4
04.04.2024 06:00;62.2;1.3;0.3;1.4;1.3;0.0;-0.1
04.04.2024 07:00;66.0;1.7;0.8;2.0;0.8;0.0;25.9
04.04.2024 08:00;65.2;3.0;1.0;3.9;1.2;0.0;42.3
04.04.2024 09:00;71.3;3.3;1.0;4.0;2.7;0.0;282.0
04.04.2024 10:00;78.4;1.4;0.9;1.8;6.3;0.0;589.7
04.04.2024 11:00;77.0;2.6;4.0;3.3;8.1;0.0;531.7
04.04.2024 12:00;79.7;0.8;1.3;0.9;9.1;0.0;472.2
04.04.2024 13:00;81.5;0.6;0.4;0.7;9.9;0.0;531.8
04.04.2024 14:00;82.7;1.5;0.8;1.9;10.7;0.0;585.3
04.04.2024 15:00;84.8;1.7;1.3;2.1;11.1;0.0;558.7
04.04.2024 16:00;85.2;1.0;1.1;1.2;10.4;0.0;296.3
04.04.2024 17:00;85.5;0.8;0.9;0.9;9.9;0.0;248.1
04.04.2024 18:00;84.9;1.5;1.7;1.6;9.3;0.0;89.6
04.04.2024 19:00;81.2;2.2;2.4;2.3;8.2;0.0;19.5
04.04.2024 20:00;73.3;2.4;1.9;2.4;6.7;0.0;-1.3
04.04.2024 21:00;70.9;2.0;2.1;2.1;5.6;0.0;-0.2
04.04.2024 22:00;70.0;1.7;1.5;1.7;5.2;0.0;-0.3
04.04.2024 23:00;65.3;2.4;1.2;2.5;4.7;0.0;-0.2
05.04.2024 00:00;68.0;2.9;1.5;3.0;4.8;0.0;-0.3
05.04.2024 01:00;75.9;1.3;1.0;1.4;5.5;0.0;-0.1
05.04.2024 02:00;78.5;0.5;0.9;0.6;5.7;0.0;-0.5
05.04.2024 03:00;73.0;1.8;1.1;1.8;4.5;0.0;-0.8
05.04.2024 04:00;74.0;0.8;1.2;0.8;4.4;0.0;-0.5
05.04.2024 05:00;67.2;4.0;1.4;4.3;3.9;0.0;-0.6
05.04.2024 06:00;66.3;3.2;1.3;3.5;3.5;0.0;0.2
05.04.2024 07:00;73.2;1.2;1.5;1.4;3.8;0.0;34.6
05.04.2024 08:00;67.2;2.4;2.0;2.8;4.0;0.0;69.3
05.04.2024 09:00;73.2;2.2;2.4;2.7;6.4;0.0;279.6
05.04.2024 10:00;82.8;0.9;1.5;1.0;10.2;0.0;565.2
05.04.2024 11:00;85.4;0.6;1.0;0.7;11.7;0.0;717.8
05.04.2024 12:00;86.3;0.7;1.1;0.8;12.8;0.0;793.5
05.04.2024 13:00;88.4;0.6;1.2;0.7;13.3;0.0;835.5
05.04.2024 14:00;89.7;0.6;1.3;0.7;14.0;0.0;797.4
05.04.2024 15:00;90.2;0.6;1.7;0.7;14.2;0.0;698.9
05.04.2024 16:00;89.3;0.8;1.5;0.8;13.6;0.0;405.7
05.04.2024 17:00;88.6;0.8;2.2;0.9;12.5;0.0;249.0
05.04.2024 18:00;87.4;0.9;2.3;1.0;11.9;0.0;154.6
05.04.2024 19:00;84.2;1.5;2.1;1.5;10.2;0.0;19.3
05.04.2024 20:00;83.5;1.1;2.2;1.1;9.6;0.0;-1.0
05.04.2024 21:00;82.1;1.0;2.3;1.1;8.3;0.0;-1.3
05.04.2024 22:00;79.8;1.1;2.4;1.2;8.1;0.0;-0.4
05.04.2024 23:00;80.0;1.1;2.5;1.2;7.8;0.0;-1.0
06.04.2024 00:00;83.3;0.5;1.8;0.5;7.0;0.0;-1.4
06.04.2024 01:00;84.8;0.5;1.8;0.5;6.9;0.0;-0.8
06.04.2024 02:00;82.8;1.1;1.8;1.3;6.1;0.0;-1.3
06.04.2024 03:00;88.9;0.3;1.7;0.4;6.8;0.0;-1.0
06.04.2024 04:00;90.0;0.4;1.7;0.4;6.5;0.0;-1.1
06.04.2024 05:00;90.9;0.4;2.5;0.4;6.2;0.0;-1.2
06.04.2024 06:00;91.4;0.8;1.6;0.8;6.3;0.0;0.1
06.04.2024 07:00;92.6;0.8;1.7;0.9;6.8;0.0;24.5
06.04.2024 08:00;92.0;1.5;1.7;1.7;7.7;0.0;61.1
06.04.2024 09:00;82.9;6.6;2.0;8.1;9.3;0.0;310.4
06.04.2024 10:00;87.3;3.8;2.5;4.8;13.4;0.0;661.9
06.04.2024 11:00;96.4;0.7;1.8;0.8;16.0;0.0;782.5
06.04.2024 12:00;97.7;0.5;1.5;0.6;16.9;0.0;840.0
06.04.2024 13:00;98.3;0.5;1.3;0.5;17.9;0.0;850.5
06.04.2024 14:00;98.8;0.5;1.5;0.6;18.0;0.0;705.2
06.04.2024 15:00;99.3;0.6;1.6;0.7;18.0;0.0;763.5
06.04.2024 16:00;99.9;0.6;1.6;0.7;18.0;0.0;659.8
06.04.2024 17:00;98.3;0.5;1.6;0.6;17.7;0.0;419.1
06.04.2024 18:00;95.8;1.0;2.2;1.1;14.8;0.0;137.4
06.04.2024 19:00;95.8;0.8;1.7;0.8;11.9;0.0;26.1
06.04.2024 20:00;98.9;0.5;2.3;0.6;10.8;0.0;-1.4
06.04.2024 21:00;100.2;0.4;2.3;0.4;10.5;0.0;-1.8
06.04.2024 22:00;99.0;0.4;2.5;0.4;10.2;0.0;-2.2
06.04.2024 23:00;95.6;1.8;1.8;1.9;8.8;0.0;-1.1
07.04.2024 00:00;97.4;0.6;1.6;0.7;8.8;0.0;-1.8
07.04.2024 01:00;93.3;1.2;1.7;1.3;7.5;0.0;-1.4
07.04.2024 02:00;92.8;1.0;1.8;1.0;7.3;0.0;-1.5
